loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,int_rate2,int_rate3
13200,13200,36,13.11,445.46,6.0,MORTGAGE,67392.0,1.0,debt_consolidation,CA,11.84,1.0,21.0,7.0,19009.0,17.0,4241.37,10958.7,8958.63,2000.07,0.1311,13.11
18000,18000,36,15.31,626.72,10.0,RENT,80000.0,1.0,debt_consolidation,PA,31.04,0.0,0.0,21.0,55524.0,34.0,9525.22,11905.16,8474.78,3430.38,0.1531,15.31
19125,19125,60,18.49,490.77,5.0,MORTGAGE,120000.0,1.0,debt_consolidation,FL,19.3,3.0,4.0,9.0,3222.0,31.0,14836.42,9320.85,4288.58,5032.27,0.18489999999999998,18.49
7200,7200,36,10.16,232.87,10.0,MORTGAGE,70056.0,1.0,credit_card,CA,2.96,0.0,44.0,10.0,3704.0,28.0,3690.33,4402.03,3509.68,892.35,0.1016,10.16
25000,25000,36,13.11,843.68,2.0,RENT,76500.0,1.0,debt_consolidation,NY,22.91,0.0,76.0,9.0,9848.0,22.0,13030.21,16022.36,11969.79,4052.57,0.1311,13.11
8000,8000,36,6.03,243.49,4.0,RENT,52500.0,1.0,debt_consolidation,IL,10.88,0.0,0.0,11.0,6690.0,31.0,3506.88,5068.11,4493.12,574.99,0.0603,6.03
9600,9600,36,16.29,338.89,2.0,RENT,40000.0,0.0,credit_card,CA,20.82,0.0,0.0,7.0,9729.0,9.0,5647.08,5753.48,3952.92,1800.56,0.1629,16.29
12000,12000,36,6.62,368.45,10.0,MORTGAGE,53850.0,1.0,major_purchase,NY,9.05,0.0,0.0,9.0,348.0,27.0,0.0,12891.21,12000.0,891.21,0.0662,6.62
1000,1000,36,11.14,32.81,7.0,RENT,40000.0,1.0,vacation,WA,33.36,0.0,0.0,11.0,14536.0,16.0,0.0,1132.0,1000.0,132.0,0.1114,11.14
12000,12000,36,7.9,375.49,3.0,RENT,66000.0,1.0,debt_consolidation,NY,30.36,0.0,0.0,22.0,41884.0,47.0,6024.04,7129.63,5975.96,1153.67,0.079,7.9
18250,18250,60,24.89,534.49,10.0,OTHER,58000.0,1.0,debt_consolidation,CA,22.42,0.0,70.0,26.0,21966.0,47.0,14667.05,10143.61,3582.95,6560.66,0.2489,24.89
21000,21000,36,13.11,708.69,0.0,MORTGAGE,135000.0,1.0,debt_consolidation,WA,4.36,0.0,36.0,11.0,18749.0,29.0,0.0,24403.29151,21000.0,3403.29,0.1311,13.11
11500,11500,36,17.27,411.56,2.0,RENT,35000.0,1.0,debt_consolidation,GA,20.85,0.0,44.0,8.0,4731.0,30.0,6174.73,7808.3,5325.27,2483.03,0.1727,17.27
8000,8000,36,17.77,288.3,4.0,OTHER,70000.0,1.0,debt_consolidation,NJ,15.1,0.0,40.0,19.0,18798.0,36.0,4529.68,5184.0,3470.32,1713.68,0.1777,17.77
12000,12000,36,10.16,388.11,7.0,RENT,50000.0,1.0,debt_consolidation,MA,10.78,0.0,0.0,11.0,9303.0,25.0,0.0,12658.18,12000.0,658.18,0.1016,10.16
10000,10000,36,10.16,323.43,0.0,RENT,119000.0,1.0,debt_consolidation,NY,1.64,0.0,0.0,4.0,6360.0,7.0,5130.23,6107.91,4869.77,1238.14,0.1016,10.16
24000,24000,60,14.09,559.56,10.0,MORTGAGE,86000.0,1.0,debt_consolidation,NY,21.25,0.0,25.0,11.0,8676.0,20.0,18139.89,10606.26,5860.11,4746.15,0.1409,14.09
9600,9600,36,15.31,334.25,2.0,RENT,75000.0,0.0,debt_consolidation,MD,12.93,0.0,0.0,6.0,12562.0,9.0,0.0,1837.76,863.15,473.41,0.1531,15.31
15600,15600,36,17.77,562.18,0.0,RENT,85000.0,1.0,debt_consolidation,NY,13.57,0.0,0.0,19.0,25084.0,33.0,8399.02,10674.58,7200.98,3473.6,0.1777,17.77
16000,16000,60,14.09,373.04,4.0,MORTGAGE,62000.0,1.0,debt_consolidation,GA,17.57,0.0,37.0,15.0,0.0,24.0,12094.84,7067.96,3905.16,3162.8,0.1409,14.09
10000,10000,36,18.49,363.99,2.0,RENT,41000.0,1.0,debt_consolidation,NY,26.02,0.0,0.0,12.0,18261.0,26.0,5718.56,6520.29,4281.44,2238.85,0.18489999999999998,18.49
18200,18200,60,21.49,497.41,4.0,RENT,50000.0,1.0,debt_consolidation,VA,16.51,0.0,32.0,9.0,8223.0,26.0,14600.41,8966.2,3599.59,5341.77,0.21489999999999998,21.49
12000,12000,36,14.09,410.66,2.0,RENT,72000.0,1.0,debt_consolidation,OR,10.59,1.0,18.0,7.0,9070.0,16.0,6299.32,7796.78,5700.68,2096.1,0.1409,14.09
3500,3500,36,13.11,118.12,1.0,RENT,37500.0,1.0,small_business,CA,11.04,0.0,0.0,4.0,271.0,9.0,1829.09,2236.54,1670.91,565.63,0.1311,13.11
3325,3325,36,7.62,103.62,0.0,RENT,25000.0,1.0,renewable_energy,LA,28.66,0.0,0.0,8.0,208.0,11.0,1674.62,1956.72,1650.38,306.34,0.0762,7.62
30925,30925,60,21.98,853.77,10.0,MORTGAGE,134000.0,0.0,debt_consolidation,UT,20.3,0.0,0.0,14.0,112055.0,29.0,0.0,7683.3,2783.5,4899.8,0.2198,21.98
16000,16000,60,19.05,415.49,4.0,MORTGAGE,91000.0,1.0,credit_card,DC,5.63,0.0,46.0,7.0,18485.0,17.0,12465.52,7862.27,3534.47,4327.8,0.1905,19.05
24575,24575,60,24.83,718.87,8.0,MORTGAGE,62000.0,1.0,home_improvement,AK,11.89,0.0,80.0,5.0,9807.0,28.0,19743.14,13645.57,4831.86,8813.71,0.2483,24.83
6375,6375,36,7.9,199.48,1.0,RENT,80464.0,1.0,vacation,AL,25.1,0.0,0.0,11.0,2215.0,17.0,0.0,6611.18,6375.0,236.18,0.079,7.9
12000,12000,36,15.31,417.81,8.0,MORTGAGE,68000.0,1.0,debt_consolidation,FL,5.49,0.0,43.0,8.0,9846.0,33.0,0.0,14202.37,12000.0,2202.37,0.1531,15.31
10000,10000,36,15.8,350.59,8.0,MORTGAGE,60000.0,1.0,credit_card,CA,21.36,1.0,20.0,16.0,9086.0,28.0,0.0,10131.85,10000.0,131.85,0.158,15.8
11875,11875,36,18.49,432.24,7.0,RENT,77000.0,0.0,debt_consolidation,NJ,5.36,0.0,0.0,16.0,10851.0,29.0,0.0,2170.29,1485.74,684.55,0.18489999999999998,18.49
30000,30000,60,17.27,749.94,5.0,RENT,100000.0,1.0,debt_consolidation,WI,21.34,0.0,0.0,10.0,30489.0,31.0,23111.59,14232.3,6888.41,7343.89,0.1727,17.27
15500,15500,36,19.72,573.83,2.0,RENT,72000.0,1.0,debt_consolidation,NY,12.23,0.0,0.0,7.0,12552.0,10.0,6938.34,12384.73,8561.66,3823.07,0.1972,19.72
14400,14400,36,19.05,528.22,10.0,RENT,55000.0,1.0,debt_consolidation,NJ,21.16,0.0,32.0,11.0,9012.0,21.0,8221.96,9495.18,6178.04,3317.14,0.1905,19.05
10000,10000,36,18.49,363.99,1.0,RENT,96000.0,1.0,debt_consolidation,NY,11.84,0.0,66.0,13.0,9576.0,31.0,5708.57,6527.46,4291.43,2219.36,0.18489999999999998,18.49
15000,15000,36,10.16,485.14,0.0,MORTGAGE,45250.0,1.0,debt_consolidation,NC,7.98,0.0,0.0,7.0,15757.0,26.0,7665.8,9199.12,7334.2,1864.92,0.1016,10.16
4800,4800,60,14.09,111.92,0.0,RENT,80000.0,1.0,home_improvement,NY,10.42,0.0,0.0,7.0,21459.0,10.0,0.0,5074.87,4800.0,274.87,0.1409,14.09
12000,12000,36,8.9,381.04,3.0,RENT,41000.0,1.0,credit_card,VA,14.22,0.0,0.0,7.0,14683.0,14.0,6069.23,7234.36,5930.77,1303.59,0.08900000000000001,8.9
10500,10500,36,14.33,360.56,10.0,MORTGAGE,62000.0,1.0,debt_consolidation,FL,8.87,1.0,22.0,7.0,9836.0,25.0,0.0,11523.47,10500.0,1023.47,0.1433,14.33
9250,9250,36,17.77,333.35,10.0,RENT,27000.0,1.0,debt_consolidation,UT,15.33,0.0,0.0,5.0,8795.0,9.0,4980.35,6329.15,4269.65,2059.5,0.1777,17.77
6000,6000,36,11.14,196.84,6.0,RENT,25000.0,1.0,debt_consolidation,CA,9.5,0.0,0.0,5.0,7238.0,6.0,3082.61,3739.24,2917.39,821.85,0.1114,11.14
1150,1150,36,14.09,39.36,10.0,MORTGAGE,62000.0,1.0,debt_consolidation,FL,15.11,0.0,0.0,10.0,11459.0,18.0,0.0,1202.06,1150.0,52.06,0.1409,14.09
31825,31825,60,24.83,930.94,8.0,MORTGAGE,80640.0,0.0,debt_consolidation,NC,31.88,0.0,49.0,16.0,35681.0,34.0,0.0,6401.01,1419.23,3233.97,0.2483,24.83
6700,6700,36,10.16,216.7,3.0,MORTGAGE,74000.0,1.0,debt_consolidation,UT,5.42,0.0,0.0,12.0,8961.0,21.0,3436.41,4093.36,3263.6,829.76,0.1016,10.16
30000,30000,60,21.0,811.61,10.0,RENT,162500.0,1.0,debt_consolidation,NY,5.18,0.0,0.0,6.0,22242.0,9.0,23610.05,15409.25,6389.94,9019.31,0.21,21.0
9500,9500,36,16.29,335.36,10.0,MORTGAGE,40000.0,1.0,debt_consolidation,PA,25.84,0.0,0.0,10.0,6364.0,20.0,5066.37,6363.2,4433.63,1929.57,0.1629,16.29
6900,6900,36,8.9,219.1,2.0,MORTGAGE,86000.0,1.0,credit_card,RI,5.41,0.0,0.0,14.0,4962.0,22.0,3682.43,3939.66,3217.57,722.09,0.08900000000000001,8.9
6000,6000,36,12.12,199.63,5.0,RENT,25000.0,1.0,debt_consolidation,FL,20.5,0.0,0.0,10.0,4432.0,27.0,0.0,6853.73,6000.0,853.73,0.12119999999999999,12.12
14000,14000,36,15.31,487.45,10.0,MORTGAGE,60000.0,1.0,debt_consolidation,AZ,13.92,0.0,0.0,9.0,8462.0,24.0,0.0,16569.24,14000.0,2569.24,0.1531,15.31
13250,13250,36,7.9,414.6,3.0,MORTGAGE,42000.0,1.0,debt_consolidation,NY,16.37,0.0,41.0,12.0,8805.0,21.0,0.0,14269.61,13250.0,1019.61,0.079,7.9
14000,14000,36,14.09,479.1,2.0,RENT,250000.0,1.0,credit_card,NY,9.59,0.0,0.0,19.0,51770.0,63.0,7347.28,9098.94,6652.72,2446.22,0.1409,14.09
4000,4000,36,11.14,131.23,10.0,MORTGAGE,59500.0,1.0,debt_consolidation,CA,14.02,0.0,0.0,13.0,31234.0,21.0,2055.06,2492.83,1944.95,547.88,0.1114,11.14
18200,18200,36,13.11,614.2,2.0,MORTGAGE,72000.0,1.0,other,NV,18.37,0.0,0.0,14.0,8366.0,19.0,9993.63,11046.59,8206.37,2840.22,0.1311,13.11
6000,6000,36,11.14,196.84,10.0,MORTGAGE,59000.0,1.0,debt_consolidation,WA,14.66,1.0,16.0,11.0,13742.0,40.0,0.0,6296.11,6000.0,296.11,0.1114,11.14
20000,20000,36,12.12,665.44,10.0,MORTGAGE,83376.0,1.0,credit_card,PA,27.46,0.0,0.0,9.0,19286.0,16.0,10348.02,12641.38,9651.98,2989.4,0.12119999999999999,12.12
35000,35000,36,23.63,1366.36,3.0,RENT,102000.0,0.0,debt_consolidation,NY,24.4,0.0,0.0,23.0,47101.0,36.0,0.0,10925.28,5802.67,5122.61,0.23629999999999998,23.63
6000,6000,36,7.9,187.75,10.0,MORTGAGE,72000.0,1.0,home_improvement,AZ,5.05,0.0,0.0,5.0,1112.0,14.0,0.0,6408.06,6000.0,408.06,0.079,7.9
4900,4900,36,7.62,152.7,10.0,MORTGAGE,31872.0,1.0,major_purchase,PA,14.19,0.0,0.0,20.0,12972.0,37.0,0.0,4936.67,4900.0,36.67,0.0762,7.62
25475,25475,36,13.11,859.71,5.0,RENT,65000.0,1.0,debt_consolidation,CA,27.4,0.0,0.0,9.0,16832.0,18.0,13274.33,16331.43,12200.67,4130.76,0.1311,13.11
8000,8000,36,18.49,291.19,2.0,RENT,25000.0,1.0,debt_consolidation,CA,19.49,0.0,0.0,8.0,8143.0,9.0,4562.55,5217.84,3437.46,1780.38,0.18489999999999998,18.49
6050,6050,36,16.29,213.57,10.0,OTHER,60000.0,1.0,debt_consolidation,LA,24.42,0.0,74.0,14.0,23528.0,30.0,0.0,6969.95,6050.0,919.95,0.1629,16.29
3625,3625,36,14.33,124.48,10.0,MORTGAGE,47914.0,1.0,other,IL,14.05,0.0,59.0,4.0,645.0,9.0,1860.79,2359.42,1764.21,595.21,0.1433,14.33
6000,6000,36,14.09,205.33,8.0,MORTGAGE,82000.0,1.0,debt_consolidation,MD,10.16,1.0,10.0,15.0,10323.0,41.0,3152.54,3894.43,2847.46,1046.97,0.1409,14.09
5000,5000,36,11.14,164.03,3.0,RENT,52000.0,1.0,debt_consolidation,FL,16.71,0.0,0.0,12.0,6590.0,25.0,0.0,5301.9,5000.0,301.9,0.1114,11.14
11700,11700,36,12.12,389.28,0.0,OTHER,34000.0,1.0,debt_consolidation,SC,17.82,0.0,0.0,13.0,21135.0,17.0,0.0,11819.28,11700.0,119.28,0.12119999999999999,12.12
16000,16000,60,18.49,410.58,10.0,MORTGAGE,44366.0,1.0,debt_consolidation,WI,25.15,0.0,0.0,8.0,22962.0,15.0,0.0,19815.98,16000.0,3815.98,0.18489999999999998,18.49
16000,16000,36,12.12,532.35,10.0,MORTGAGE,150000.0,1.0,debt_consolidation,CA,12.1,1.0,11.0,13.0,9646.0,45.0,0.0,18390.82148,16000.0,2390.82,0.12119999999999999,12.12
17625,17625,60,19.05,457.69,9.0,MORTGAGE,45000.0,1.0,debt_consolidation,TX,28.13,0.0,0.0,13.0,13205.0,27.0,13723.08,8679.73,3901.92,4777.81,0.1905,19.05
15250,15250,36,18.49,555.08,10.0,RENT,55000.0,0.0,debt_consolidation,GA,25.88,0.0,0.0,8.0,22955.0,16.0,0.0,1422.97,84.8,468.14,0.18489999999999998,18.49
8000,8000,36,11.14,262.45,1.0,RENT,46000.0,1.0,debt_consolidation,TX,14.14,0.0,0.0,14.0,7058.0,20.0,0.0,8545.34,8000.0,545.34,0.1114,11.14
6000,6000,36,6.03,182.62,1.0,MORTGAGE,87000.0,1.0,car,CA,3.96,0.0,0.0,11.0,12126.0,25.0,2970.45,3467.26,3029.55,437.71,0.0603,6.03
1200,1200,36,13.11,40.5,7.0,MORTGAGE,45000.0,1.0,debt_consolidation,MN,11.41,0.0,78.0,4.0,15662.0,19.0,660.42,726.3,539.58,186.72,0.1311,13.11
12000,12000,36,16.29,423.61,8.0,MORTGAGE,90000.0,1.0,credit_card,NY,16.36,0.0,0.0,14.0,14531.0,24.0,6731.32,7636.55,5268.68,2346.72,0.1629,16.29
12375,12375,36,14.33,424.94,7.0,MORTGAGE,58000.0,1.0,debt_consolidation,OR,7.51,0.0,0.0,6.0,8060.0,12.0,0.0,13807.55,12375.0,1432.55,0.1433,14.33
10000,10000,36,15.31,348.18,7.0,MORTGAGE,60000.0,1.0,debt_consolidation,CA,8.2,0.0,0.0,11.0,10973.0,15.0,5292.28,6613.26,4707.72,1905.54,0.1531,15.31
7000,7000,36,8.9,222.28,3.0,RENT,51600.0,1.0,car,NV,21.13,0.0,0.0,8.0,14418.0,13.0,0.0,7246.73,7000.0,246.73,0.08900000000000001,8.9
12000,12000,36,13.11,404.97,5.0,RENT,45000.0,1.0,debt_consolidation,CA,15.89,0.0,0.0,11.0,6870.0,20.0,0.0,12259.2,12000.0,259.2,0.1311,13.11
6000,6000,36,6.62,184.23,2.0,RENT,100000.0,1.0,moving,VT,2.52,0.0,0.0,5.0,1371.0,12.0,3158.64,3304.08,2841.36,462.72,0.0662,6.62
1000,1000,36,10.16,32.35,10.0,RENT,77000.0,1.0,other,NY,20.97,1.0,18.0,18.0,12877.0,39.0,539.15,580.5,460.85,119.65,0.1016,10.16
12000,12000,36,15.31,417.81,1.0,MORTGAGE,80000.0,1.0,credit_card,AZ,12.06,0.0,34.0,7.0,15770.0,36.0,0.0,12867.59,12000.0,867.59,0.1531,15.31
27150,27150,60,21.98,749.55,9.0,RENT,85000.0,1.0,debt_consolidation,NY,9.09,1.0,8.0,15.0,15869.0,39.0,0.0,29111.77,27150.0,1961.77,0.2198,21.98
16000,16000,60,14.09,373.04,10.0,OTHER,106839.0,1.0,home_improvement,MD,21.54,0.0,0.0,18.0,18898.0,31.0,12092.27,7072.64,3907.73,3164.91,0.1409,14.09
12000,12000,36,12.12,399.26,0.0,MORTGAGE,60000.0,1.0,credit_card,OK,13.08,0.0,0.0,16.0,12527.0,27.0,6544.06,7182.9,5455.94,1726.96,0.12119999999999999,12.12
14125,14125,36,14.09,483.38,10.0,MORTGAGE,37000.0,1.0,debt_consolidation,OK,20.01,0.0,0.0,18.0,11903.0,31.0,7812.95,8685.36,6312.05,2373.31,0.1409,14.09
20375,20375,60,21.98,562.51,9.0,MORTGAGE,85000.0,0.0,wedding,HI,17.65,0.0,79.0,8.0,4703.0,22.0,0.0,6187.06,2283.77,3903.29,0.2198,21.98
9600,9600,36,12.12,319.41,5.0,OTHER,150000.0,1.0,credit_card,FL,4.31,0.0,0.0,16.0,10038.0,21.0,5237.28,5743.62,4362.72,1380.9,0.12119999999999999,12.12
8000,8000,36,12.12,266.18,6.0,MORTGAGE,100000.0,0.0,debt_consolidation,TX,15.88,0.0,63.0,12.0,14624.0,26.0,4803.09,4267.69,3196.91,1055.79,0.12119999999999999,12.12
22250,22250,60,18.75,574.13,6.0,MORTGAGE,78000.0,1.0,debt_consolidation,VA,26.32,0.0,0.0,25.0,3031.0,43.0,17587.18,10327.68,4662.82,5664.86,0.1875,18.75
16500,16500,36,13.11,556.83,10.0,MORTGAGE,47000.0,1.0,credit_card,KS,21.42,0.0,0.0,11.0,23055.0,25.0,9061.21,10013.4,7438.79,2574.61,0.1311,13.11
22000,22000,36,8.9,698.58,5.0,RENT,104000.0,1.0,debt_consolidation,TX,20.37,0.0,0.0,9.0,18977.0,17.0,11736.02,12567.42,10263.98,2303.44,0.08900000000000001,8.9
15000,15000,60,15.31,359.3,10.0,RENT,45000.0,1.0,debt_consolidation,NY,24.37,0.0,0.0,5.0,11687.0,13.0,11630.84,6458.4,3369.16,3089.24,0.1531,15.31
4800,4800,36,13.11,161.99,3.0,MORTGAGE,80500.0,1.0,credit_card,PA,12.64,2.0,20.0,7.0,5431.0,28.0,2895.99,2591.84,1904.01,687.83,0.1311,13.11
19375,19375,60,16.29,474.16,10.0,MORTGAGE,48500.0,1.0,debt_consolidation,IL,29.46,0.0,0.0,9.0,22847.0,24.0,15105.76,8528.22,4269.24,4258.98,0.1629,16.29
7475,7475,36,11.14,245.22,7.0,RENT,37000.0,1.0,debt_consolidation,OR,20.69,0.0,0.0,5.0,13038.0,14.0,4047.99,4413.42,3427.01,986.41,0.1114,11.14
7200,7200,36,18.49,262.08,4.0,MORTGAGE,26000.0,1.0,debt_consolidation,AZ,28.02,0.0,0.0,7.0,10540.0,16.0,4092.12,4717.44,3107.88,1609.56,0.18489999999999998,18.49
10000,10000,36,6.03,304.36,10.0,MORTGAGE,140000.0,1.0,house,MA,7.33,0.0,0.0,12.0,14874.0,35.0,5228.62,5474.7,4771.39,703.31,0.0603,6.03
30000,30000,60,23.83,860.09,10.0,MORTGAGE,130900.0,1.0,debt_consolidation,MN,19.63,1.0,5.0,12.0,22624.0,24.0,24357.74,15452.1,5642.26,9809.84,0.23829999999999998,23.83
15850,15850,36,14.09,542.41,6.0,RENT,40000.0,1.0,credit_card,WI,26.4,0.0,0.0,11.0,15887.0,19.0,0.0,17307.99,15850.0,1457.99,0.1409,14.09
9550,9550,36,6.62,293.22,2.0,RENT,125000.0,1.0,credit_card,CA,13.76,0.0,0.0,7.0,16742.0,15.0,6844.03,3208.62,2705.97,502.65,0.0662,6.62
21000,21000,36,20.49,785.69,0.0,MORTGAGE,63000.0,1.0,debt_consolidation,VA,22.63,1.0,20.0,10.0,10503.0,43.0,12095.26,14130.36,8904.74,5225.62,0.20489999999999997,20.49
12000,12000,36,6.03,365.23,0.0,MORTGAGE,100000.0,1.0,major_purchase,TX,28.85,0.0,42.0,21.0,3780.0,55.0,5873.01,6949.05,6126.99,822.06,0.0603,6.03
9000,9000,36,12.12,299.45,10.0,MORTGAGE,46000.0,1.0,credit_card,HI,24.7,0.0,35.0,6.0,11320.0,29.0,4910.58,5383.8,4089.42,1294.38,0.12119999999999999,12.12
25000,25000,36,17.77,900.93,5.0,RENT,75000.0,1.0,debt_consolidation,NY,13.82,0.0,61.0,18.0,27318.0,22.0,0.0,25733.31,25000.0,733.31,0.1777,17.77
12000,12000,36,6.03,365.23,6.0,RENT,65000.0,1.0,debt_consolidation,TX,23.37,1.0,16.0,19.0,15220.0,35.0,6272.46,6571.8,5727.54,844.26,0.0603,6.03
35000,35000,36,10.16,1131.99,10.0,RENT,180000.0,1.0,small_business,NY,23.71,0.0,67.0,12.0,10187.0,24.0,18844.34,20351.7,16155.65,4196.05,0.1016,10.16
10000,10000,36,15.31,348.18,4.0,RENT,210000.0,1.0,credit_card,CA,6.7,2.0,2.0,12.0,11628.0,20.0,0.0,10374.59,10000.0,374.59,0.1531,15.31
12000,12000,36,15.8,420.71,7.0,RENT,42000.0,0.0,debt_consolidation,CA,30.09,0.0,44.0,8.0,5700.0,25.0,7996.57,5880.42,4003.42,1877.0,0.158,15.8
10000,10000,36,15.8,350.59,10.0,MORTGAGE,65770.0,1.0,debt_consolidation,PA,19.38,1.0,23.0,8.0,7719.0,24.0,5594.24,6298.56,4405.76,1892.8,0.158,15.8
3200,3200,36,7.9,100.13,10.0,MORTGAGE,54000.0,1.0,major_purchase,CA,12.93,0.0,41.0,14.0,17719.0,33.0,1698.72,1797.12,1501.28,295.84,0.079,7.9
10000,10000,36,7.62,311.62,10.0,MORTGAGE,75000.0,0.0,credit_card,MN,14.35,0.0,0.0,10.0,24164.0,18.0,6385.05,4355.68,3614.95,740.73,0.0762,7.62
3500,3500,36,10.16,113.2,6.0,MORTGAGE,78400.0,1.0,home_improvement,NJ,17.89,2.0,17.0,12.0,12924.0,23.0,1890.94,2026.98,1609.07,417.91,0.1016,10.16
3000,3000,36,8.9,95.26,10.0,MORTGAGE,70000.0,1.0,home_improvement,AZ,11.18,0.0,0.0,9.0,5694.0,18.0,1605.19,1707.84,1394.81,313.03,0.08900000000000001,8.9
16750,16750,36,14.33,575.17,4.0,RENT,45000.0,1.0,debt_consolidation,AZ,25.31,0.0,0.0,14.0,10931.0,26.0,9280.79,10332.83,7469.21,2863.62,0.1433,14.33
15000,15000,36,14.09,513.33,5.0,MORTGAGE,42500.0,1.0,wedding,AZ,22.25,1.0,15.0,12.0,7201.0,25.0,8294.69,9226.34,6705.31,2521.03,0.1409,14.09
14100,14100,36,14.09,482.53,4.0,MORTGAGE,45000.0,1.0,debt_consolidation,TX,15.04,0.0,0.0,16.0,16141.0,40.0,7798.9,8670.24,6301.1,2369.14,0.1409,14.09
18200,18200,36,12.12,605.55,2.0,MORTGAGE,50000.0,1.0,small_business,CO,21.62,0.0,0.0,9.0,1197.0,20.0,9923.77,10895.82,8276.23,2619.59,0.12119999999999999,12.12
6400,6400,36,14.09,219.02,10.0,MORTGAGE,60000.0,1.0,small_business,GA,8.78,0.0,0.0,10.0,17043.0,14.0,3543.26,3930.84,2856.74,1074.1,0.1409,14.09
12000,12000,36,14.33,412.06,9.0,RENT,45000.0,1.0,credit_card,FL,22.05,0.0,0.0,8.0,16393.0,31.0,6651.83,7398.72,5348.18,2050.54,0.1433,14.33
11450,11450,36,7.62,356.8,5.0,RENT,52000.0,1.0,debt_consolidation,NY,10.45,0.0,0.0,13.0,8384.0,24.0,0.0,12037.88,11450.0,587.88,0.0762,7.62
3000,3000,36,6.62,92.12,10.0,MORTGAGE,85000.0,1.0,home_improvement,OK,17.46,0.0,0.0,12.0,21432.0,31.0,0.0,3145.95,3000.0,145.95,0.0662,6.62
10475,10475,36,11.14,343.64,0.0,RENT,44604.0,1.0,debt_consolidation,SC,24.08,0.0,0.0,8.0,18901.0,31.0,5672.33,6185.01,4802.67,1382.34,0.1114,11.14
10000,10000,36,12.12,332.72,0.0,OTHER,50000.0,0.0,debt_consolidation,TX,17.39,0.0,0.0,8.0,5174.0,11.0,6800.37,4322.37,3199.63,1122.74,0.12119999999999999,12.12
20000,20000,36,11.14,656.11,10.0,MORTGAGE,55000.0,1.0,debt_consolidation,MO,31.16,0.0,49.0,11.0,19058.0,23.0,10829.95,11809.47,9170.05,2639.42,0.1114,11.14
22000,22000,36,7.62,685.55,10.0,MORTGAGE,100000.0,1.0,debt_consolidation,VA,20.8,0.0,43.0,11.0,10697.0,26.0,16960.7,6169.95,5039.3,1130.65,0.0762,7.62
10000,10000,36,13.11,337.47,3.0,RENT,90000.0,1.0,credit_card,TX,15.93,1.0,17.0,8.0,11217.0,12.0,5495.16,6064.02,4504.85,1559.17,0.1311,13.11
8000,8000,36,11.14,262.45,2.0,RENT,52000.0,1.0,debt_consolidation,KY,11.91,1.0,17.0,10.0,5146.0,18.0,0.0,8923.51,8000.0,923.51,0.1114,11.14
13700,13700,36,7.9,428.68,5.0,OTHER,36000.0,1.0,other,CA,24.52,0.0,78.0,7.0,4310.0,28.0,0.0,14430.04,13700.0,730.04,0.079,7.9
13000,13000,36,12.12,432.54,0.0,RENT,50000.0,1.0,debt_consolidation,PA,10.92,0.0,0.0,12.0,13646.0,19.0,8148.56,6486.7,4851.44,1635.26,0.12119999999999999,12.12
20000,20000,60,12.12,446.11,10.0,MORTGAGE,74000.0,1.0,credit_card,TX,18.58,0.0,0.0,12.0,35191.0,28.0,15228.38,7995.13,4771.62,3223.51,0.12119999999999999,12.12
16450,16450,60,19.72,433.27,4.0,RENT,42000.0,0.0,debt_consolidation,CA,25.54,0.0,0.0,12.0,15412.0,32.0,0.0,2591.16,1015.39,1575.77,0.1972,19.72
16000,16000,36,12.12,532.35,1.0,RENT,50000.0,1.0,debt_consolidation,NY,18.23,0.0,31.0,14.0,16309.0,38.0,8725.88,9576.52,7274.12,2302.4,0.12119999999999999,12.12
7750,7750,36,14.09,265.22,4.0,RENT,40000.0,1.0,debt_consolidation,RI,23.07,0.0,0.0,7.0,6898.0,16.0,4287.03,4764.95,3462.97,1301.98,0.1409,14.09
7750,7750,36,12.12,257.86,6.0,MORTGAGE,40000.0,1.0,home_improvement,NC,16.77,0.0,0.0,9.0,5606.0,19.0,4230.08,4634.0,3519.92,1114.08,0.12119999999999999,12.12
6250,6250,36,15.31,217.61,0.0,MORTGAGE,21850.0,1.0,home_improvement,MA,9.12,0.0,0.0,4.0,6732.0,8.0,3481.29,3915.11,2768.7,1146.41,0.1531,15.31
8875,8875,60,11.14,193.59,7.0,MORTGAGE,122645.0,1.0,car,NC,10.13,0.0,0.0,7.0,16554.0,21.0,6713.03,3475.44,2161.97,1313.47,0.1114,11.14
6250,6250,36,7.9,195.57,4.0,MORTGAGE,50000.0,1.0,debt_consolidation,NY,20.06,0.0,0.0,11.0,5171.0,17.0,3314.04,3514.48,2935.96,578.52,0.079,7.9
4800,4800,36,14.09,164.27,0.0,MORTGAGE,35000.0,1.0,home_improvement,KY,18.86,0.0,29.0,12.0,12624.0,30.0,0.0,5503.95,4800.0,703.95,0.1409,14.09
30000,30000,36,18.49,1091.97,10.0,MORTGAGE,80000.0,1.0,debt_consolidation,OH,20.66,0.0,0.0,11.0,45262.0,31.0,17069.02,19628.09,12930.98,6697.11,0.18489999999999998,18.49
9450,9450,36,17.27,338.19,10.0,OTHER,78000.0,1.0,debt_consolidation,SC,21.85,1.0,17.0,11.0,3980.0,20.0,5581.79,5775.02,3868.21,1889.9,0.1727,17.27
